corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,원문헤더,원문행,비고_원문,겸직인원_언급,fetched_at,status,raw_path,raw_sha256
KB라이프생명보험,보험자회사,2025,20260313001119,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,17,303,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"전사 | 여 | 326 | - | 36 | - | 362 | 10년3개월 | 34,362 | 98 | -",,N,2026-08-31T17:15:33+09:00,000,raw/document/20260313001119.zip,0e0bc2d9fc373b1f826b160704b3d97ef3d8ceb130528c6ef7480bb985dee1c3
KB라이프생명보험,보험자회사,2025,20260313001119,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,17,304,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 626 | - | 70 | - | 696 | 9년11개월 | 74,794 | 116 | -",,N,2026-08-31T17:15:33+09:00,000,raw/document/20260313001119.zip,0e0bc2d9fc373b1f826b160704b3d97ef3d8ceb130528c6ef7480bb985dee1c3
KB금융,지주,2025,20260313001191,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,15,305,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T21:51:00+09:00,000,raw/document/20260313001191.zip,5cc0f6a6e0b9d3e2b036a50403e6658dd7c75bdf9a47884bccee065d99484239
KB금융,지주,2025,20260313001191,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,15,306,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 106 | - | 1 | - | 107 | 3년10개월(18년2개월) | 21,766 | 209 | - | - | - | -",,N,2026-09-16T21:51:00+09:00,000,raw/document/20260313001191.zip,5cc0f6a6e0b9d3e2b036a50403e6658dd7c75bdf9a47884bccee065d99484239
KB금융,지주,2025,20260313001191,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,15,307,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 여 | 37 | - | - | - | 37 | 3년2개월(16년11개월) | 6,332 | 166 | -",,N,2026-09-16T21:51:00+09:00,000,raw/document/20260313001191.zip,5cc0f6a6e0b9d3e2b036a50403e6658dd7c75bdf9a47884bccee065d99484239
KB금융,지주,2025,20260313001191,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,15,308,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 143 | - | 1 | - | 144 | 3년8개월(17년10개월) | 28,098 | 197 | -",,N,2026-09-16T21:51:00+09:00,000,raw/document/20260313001191.zip,5cc0f6a6e0b9d3e2b036a50403e6658dd7c75bdf9a47884bccee065d99484239
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,309,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,310,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"관리부문 | 남 | 223 | 1 | 15 | 3 | 238 | 11.5 | 26,636 | 112 | 156 | 238 | 394 | -",,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,311,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"관리부문 | 여 | 202 | - | 6 | 1 | 208 | 13.1 | 17,771 | 85 | -",,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,312,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"영업부문 | 남 | 132 | - | - | - | 132 | 14.6 | 18,878 | 143 | -",,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,313,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"영업부문 | 여 | 255 | - | - | 2 | 255 | 21.7 | 25,919 | 102 | -",,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,314,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"자산운용부문 | 남 | 42 | - | 1 | - | 43 | 10.1 | 5,308 | 123 | -",,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,315,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"자산운용부문 | 여 | 30 | - | - | - | 30 | 11.0 | 2,673 | 89 | -",,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,보험자회사,2025,20260313001227,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,19,316,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 884 | 1 | 22 | 6 | 906 | 15.1 | 97,186 | 107 | -",,N,2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,11,317,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,11,318,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 62 | - | 31 | 1 | 93 | 2년 11개월(15년) | 16,856 | 195 | - | - | - | -",,N,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,11,319,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 여 | 16 | - | 5 | - | 21 | 3년 7개월(14년 10개월) | 2,765 | 141 | -",,N,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,11,320,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 78 | - | 36 | 1 | 114 | 3년(14년 11개월) | 19,622 | 180 | -",,N,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,11,321,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,11,322,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 77 | - | 15 | - | 92 | 3.5 | 17,376 | 183 | 2 | 1 | 3 | -",,N,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,11,323,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 여 | 29 | - | 10 | - | 39 | 3.1 | 5,107 | 134 | -",,N,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,11,324,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 106 | - | 25 | - | 131 | 3.4 | 22,482 | 169 | -",,N,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
신한지주,지주,2025,20260318000826,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,16,325,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T21:55:56+09:00,000,raw/document/20260318000826.zip,6b0e5adaf709fb25131b09f28d4fd6f5b2caac10a246c51119643878383f2d51
신한지주,지주,2025,20260318000826,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,16,326,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 134 | - | 11 | - | 145 | 3년 1개월 (16년 2개월) | 27,112 | 187 | - | - | - | -",,N,2026-09-16T21:55:56+09:00,000,raw/document/20260318000826.zip,6b0e5adaf709fb25131b09f28d4fd6f5b2caac10a246c51119643878383f2d51
신한지주,지주,2025,20260318000826,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,16,327,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 여 | 48 | - | 2 | 1 | 50 | 4년 6개월 (13년 4개월) | 7,499 | 152 | -",,N,2026-09-16T21:55:56+09:00,000,raw/document/20260318000826.zip,6b0e5adaf709fb25131b09f28d4fd6f5b2caac10a246c51119643878383f2d51
신한지주,지주,2025,20260318000826,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,16,328,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 182 | - | 13 | 1 | 195 | 3년 5개월 (15년 6개월) | 34,611 | 178 | -",,N,2026-09-16T21:55:56+09:00,000,raw/document/20260318000826.zip,6b0e5adaf709fb25131b09f28d4fd6f5b2caac10a246c51119643878383f2d51
iM금융지주,지주,2025,20260318000971,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,14,329,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),"겸직임원 2명, 겸직직원 25명 포함 / 겸직직원 15명 포함",Y,2026-08-31T17:19:52+09:00,000,raw/document/20260318000971.zip,ca2aaedf12bb7de9bbe2a3318a8bfadbf8e6df089c30ab44730d6acd005f903f
iM금융지주,지주,2025,20260318000971,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,14,330,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 81 | - | 28 | - | 109 | 3.04 | 15,477 | 144 | - | - | - | 겸직임원 2명, 겸직직원 25명 포함","겸직임원 2명, 겸직직원 25명 포함 / 겸직직원 15명 포함",Y,2026-08-31T17:19:52+09:00,000,raw/document/20260318000971.zip,ca2aaedf12bb7de9bbe2a3318a8bfadbf8e6df089c30ab44730d6acd005f903f
iM금융지주,지주,2025,20260318000971,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,14,331,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 12 | - | 22 | - | 34 | 2.69 | 1,948 | 73 | 겸직직원 15명 포함","겸직임원 2명, 겸직직원 25명 포함 / 겸직직원 15명 포함",Y,2026-08-31T17:19:52+09:00,000,raw/document/20260318000971.zip,ca2aaedf12bb7de9bbe2a3318a8bfadbf8e6df089c30ab44730d6acd005f903f
iM금융지주,지주,2025,20260318000971,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,14,332,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 93 | - | 50 | - | 143 | 2.96 | 17,425 | 130 | -","겸직임원 2명, 겸직직원 25명 포함 / 겸직직원 15명 포함",Y,2026-08-31T17:19:52+09:00,000,raw/document/20260318000971.zip,ca2aaedf12bb7de9bbe2a3318a8bfadbf8e6df089c30ab44730d6acd005f903f
신한라이프생명보험,보험자회사,2025,20260318001034,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,333,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-08-31T17:20:50+09:00,000,raw/document/20260318001034.zip,147192b0339fe60b8e59c0f29044728c6c87f8b6d12f14bda99ad26113f8a162
신한라이프생명보험,보험자회사,2025,20260318001034,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,334,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 남 | 655 | 12 | 20 | 7 | 675 | 13.9 | 95,462 | 144 | 147 | 529 | 676 | -",,N,2026-08-31T17:20:50+09:00,000,raw/document/20260318001034.zip,147192b0339fe60b8e59c0f29044728c6c87f8b6d12f14bda99ad26113f8a162
신한라이프생명보험,보험자회사,2025,20260318001034,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,335,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 여 | 857 | 3 | 21 | 1 | 878 | 16.7 | 97,691 | 114 | -",,N,2026-08-31T17:20:50+09:00,000,raw/document/20260318001034.zip,147192b0339fe60b8e59c0f29044728c6c87f8b6d12f14bda99ad26113f8a162
신한라이프생명보험,보험자회사,2025,20260318001034,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,336,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 1,512 | 15 | 41 | 8 | 1,553 | 15.5 | 193,153 | 127 | -",,N,2026-08-31T17:20:50+09:00,000,raw/document/20260318001034.zip,147192b0339fe60b8e59c0f29044728c6c87f8b6d12f14bda99ad26113f8a162
BNK금융지주,지주,2025,20260318001147,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,337,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-22T12:10:28+09:00,000,raw/document/20260318001147.zip,087b8f4625a4cac3948e20227655aacf37d66c007a390e18eb6b009ecd841ffb
BNK금융지주,지주,2025,20260318001147,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,338,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 92 | - | 11 | - | 103 | 30개월 | 18,250 | 177 | - | - | - | -",,N,2026-09-22T12:10:28+09:00,000,raw/document/20260318001147.zip,087b8f4625a4cac3948e20227655aacf37d66c007a390e18eb6b009ecd841ffb
BNK금융지주,지주,2025,20260318001147,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,339,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 9 | - | 9 | - | 18 | 27개월 | 2,213 | 132 | -",,N,2026-09-22T12:10:28+09:00,000,raw/document/20260318001147.zip,087b8f4625a4cac3948e20227655aacf37d66c007a390e18eb6b009ecd841ffb
BNK금융지주,지주,2025,20260318001147,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,13,340,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 101 | - | 20 | - | 121 | 29개월 | 20,463 | 169 | -",,N,2026-09-22T12:10:28+09:00,000,raw/document/20260318001147.zip,087b8f4625a4cac3948e20227655aacf37d66c007a390e18eb6b009ecd841ffb
JB금융지주,지주,2025,20260318001225,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,18,341,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-22T12:11:31+09:00,000,raw/document/20260318001225.zip,191d87ac6c88b3cd01421e3d74bb9212a65667c772117066037a143e32eba0c6
JB금융지주,지주,2025,20260318001225,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,18,342,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 57 | - | 25 | - | 82 | 3년 5개월 | 16,388 | 194 | - | - | - | -",,N,2026-09-22T12:11:31+09:00,000,raw/document/20260318001225.zip,191d87ac6c88b3cd01421e3d74bb9212a65667c772117066037a143e32eba0c6
JB금융지주,지주,2025,20260318001225,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,18,343,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 15 | - | 11 | - | 26 | 3년 3개월 | 2,972 | 116 | -",,N,2026-09-22T12:11:31+09:00,000,raw/document/20260318001225.zip,191d87ac6c88b3cd01421e3d74bb9212a65667c772117066037a143e32eba0c6
JB금융지주,지주,2025,20260318001225,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,18,344,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 72 | - | 36 | - | 108 | 3년 5개월 | 19,360 | 177 | -",,N,2026-09-22T12:11:31+09:00,000,raw/document/20260318001225.zip,191d87ac6c88b3cd01421e3d74bb9212a65667c772117066037a143e32eba0c6
신한은행(구),은행,2025,20260318001285,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,6,345,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-11T14:01:28+09:00,000,raw/document/20260318001285.zip,42f7b2bcc4e2ca1d2bc7ab4571daa49b0b77c07daca9239bd07c325892fd30fb
신한은행(구),은행,2025,20260318001285,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,6,346,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융서비스 | 남 | 5,883 | - | 639 | 68 | 6,522 | 16년 9개월 | 940,435 | 144 | 1,775 | 2,448 | 4,223 | -",,N,2026-09-11T14:01:28+09:00,000,raw/document/20260318001285.zip,42f7b2bcc4e2ca1d2bc7ab4571daa49b0b77c07daca9239bd07c325892fd30fb
신한은행(구),은행,2025,20260318001285,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,6,347,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융서비스 | 여 | 5,842 | 123 | 417 | 240 | 6,259 | 14년 1개월 | 619,687 | 101 | -",,N,2026-09-11T14:01:28+09:00,000,raw/document/20260318001285.zip,42f7b2bcc4e2ca1d2bc7ab4571daa49b0b77c07daca9239bd07c325892fd30fb
신한은행(구),은행,2025,20260318001285,사업보고서 (2025.12),20260318,1. 임원 및 직원 등의 현황,6,348,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 11,725 | 123 | 1,056 | 308 | 12,781 | 15년 5개월 | 1,560,122 | 123 | -",,N,2026-09-11T14:01:28+09:00,000,raw/document/20260318001285.zip,42f7b2bcc4e2ca1d2bc7ab4571daa49b0b77c07daca9239bd07c325892fd30fb
