corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,위원회명,구성,소속이사명,설치목적및권한사항,비고,구분,열수일치,원문헤더,원문행,fetched_at,status,raw_path,raw_sha256
동양생명보험,,2025,20260313001227,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3173,임원후보추천위원회,- 사외이사 2명 - 비상무이사1명,"김강립, 안수현, 이정수","○ 목적: 임원(대표이사, 사외이사, 감사위원)선임을 위한 후보자 추천 ○ 권한: 대표이사 후보, 사외이사 후보, 감사위원 후보의 추천 등",,,Y,위원회명 | 구성 | 소속이사명 | 설치목적 및 권한사항,"임원후보추천위원회 | - 사외이사 2명 - 비상무이사1명 | 김강립, 안수현, 이정수 | ○ 목적: 임원(대표이사, 사외이사, 감사위원)선임을 위한 후보자 추천 ○ 권한: 대표이사 후보, 사외이사 후보, 감사위원 후보의 추천 등",2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,,2025,20260313001227,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3174,보수위원회,- 사외이사 2명- 비상무이사1명,"최원석, 안수현, 이정수","○ 목적: 성과보수체계의 설계 및 운영 ○ 권한: 성과 평가구조, 성과 평가, 성과보수 지급 등의 보수체계 관련사항의 결정 등",,,Y,위원회명 | 구성 | 소속이사명 | 설치목적 및 권한사항,"보수위원회 | - 사외이사 2명- 비상무이사1명 | 최원석, 안수현, 이정수 | ○ 목적: 성과보수체계의 설계 및 운영 ○ 권한: 성과 평가구조, 성과 평가, 성과보수 지급 등의 보수체계 관련사항의 결정 등",2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,,2025,20260313001227,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3175,내부통제위원회,- 사외이사 3명,"안수현, 김강립, 최원석","○ 목적: 내부통제○ 권한: 내부통제에 대한 정책 및 기본계획을 수립,승인하고 이를 종합적으로 관리하는 역할을 수행",,,Y,위원회명 | 구성 | 소속이사명 | 설치목적 및 권한사항,"내부통제위원회 | - 사외이사 3명 | 안수현, 김강립, 최원석 | ○ 목적: 내부통제○ 권한: 내부통제에 대한 정책 및 기본계획을 수립,승인하고 이를 종합적으로 관리하는 역할을 수행",2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
동양생명보험,,2025,20260313001227,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,7,3176,ESG위원회,- 사외이사 3명,"김강립, 안수현, 최원석","○ 목적: ESG경영관련 운영○ 권한: ESG전략수립, ESG이니셔티브 가입 등",,,Y,위원회명 | 구성 | 소속이사명 | 설치목적 및 권한사항,"ESG위원회 | - 사외이사 3명 | 김강립, 안수현, 최원석 | ○ 목적: ESG경영관련 운영○ 권한: ESG전략수립, ESG이니셔티브 가입 등",2026-08-31T17:17:00+09:00,000,raw/document/20260313001227.zip,b97b99a91f43cafbc3792f1514519ebe0f6c7666aa2a929b38c4cd2fd87f0197
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3177,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),찬반여부,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3178,자회사 대표이사 후보추천 위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),자회사 대표이사 후보추천 위원회 | 2025.02.06 | 자회사 대표이사 경영승계계획 적정성 점검 및 후보군 관리·자격요건충족여부 검증 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 선임전 | 선임전 | 선임전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3179,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),2025.03.18 | 자회사 대표이사 최종후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 불참 | 찬성 | 찬성 | 선임전 | 선임전 | 선임전 | 선임전,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3180,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),2025.05.16 | 동양생명보험·ABL생명보험 대표이사 후보군 선정(안) 및 최종후보 추천 | 가결 | 찬성 | 퇴임 | 퇴임 | 퇴임 | 퇴임 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3181,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),2025.06.27 | 자회사 대표이사(은행) 경영승계계획 적정성 점검·보완 | 가결 | 찬성 | 퇴임 | 퇴임 | 퇴임 | 퇴임 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 불참,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3182,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),자회사 대표이사(은행) 상시 외부후보군 추천 자문기관(서치펌) 선정(안) | 가결 | 찬성 | 퇴임 | 퇴임 | 퇴임 | 퇴임 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 불참,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3183,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),자회사 대표이사 최종후보 추천 | 가결 | 찬성 | 퇴임 | 퇴임 | 퇴임 | 퇴임 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 불참,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,10,3184,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·정찬형 (출석률 :100%) | 이사의 성명·윤수영 (출석률 :100%) | 이사의 성명·신요환 (출석률 :100%) | 이사의 성명·지성배 (출석률 :100%) | 이사의 성명·이은주 (출석률 :80%) | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :67%),2025.07.25 | 자회사 대표이사 경영승계계획 적정성 점검 및 후보군 관리·자격요건 충족여부 검증 | 가결 | 찬성 | 퇴임 | 퇴임 | 퇴임 | 퇴임 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,11,3185,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·이은주 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭(출석률 :67%) | 이사의 성명·박선영(출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%),찬반여부,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,11,3186,ESG경영위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·이은주 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭(출석률 :67%) | 이사의 성명·박선영(출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%),ESG경영위원회 | 2025.04.25 | (결의) 우리금융그룹 인권 원칙 개정(안) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,11,3187,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·이은주 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭(출석률 :67%) | 이사의 성명·박선영(출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%),(보고) ESG 평가대응 현황 및 추진계획(안) | 보고 | 출석 | 출석 | 출석 | 출석 | 출석 | 출석 | 출석 | 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,11,3188,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·이은주 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭(출석률 :67%) | 이사의 성명·박선영(출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%),2025.06.27 | (보고) 2024 그룹 지속가능경영보고서 발간(안) | 보고 | 출석 | 출석 | 출석 | 출석 | 출석 | 불참 | 출석 | 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,11,3189,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·이은주 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·김춘수 (출석률 :100%) | 이사의 성명·김영훈 (출석률 :100%) | 이사의 성명·이강행 (출석률 :100%) | 이사의 성명·이영섭(출석률 :67%) | 이사의 성명·박선영(출석률 :100%) | 이사의 성명·임종룡 (출석률 :100%),2025.11.28 | (보고) 2026년 그룹 ESG 사업 추진계획(안) | 보고 | 출석 | 출석 | 출석 | 출석 | 출석 | 출석 | 출석 | 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,5,3190,감사위원회,사외이사 4명,,- 이사 및 경영진의 직무집행 감사- 지주회사 및 자회사등의 업무 및 재산상태에 대한 감사- 내부통제시스템 운영 실태 적정성 평가 및 개선사항 검토- 외부감사인 선정 및 활동에 대한 평가 등,-,,Y,위원회명 | 구성 | 소속이사명 (위원장 명기) | 설치목적 및 권한사항 | 비고,"감사위원회 | 사외이사 4명 | (2019.1.11~2023.3.24)정찬형(위원장), 노성태, 장동우(2023.3.24~2025.3.26)윤수영(위원장), 정찬형, 신요환, 지성배(2025.3.26~기준일 현재)이영섭(위원장), 김춘수, 김영훈, 이강행 | - 이사 및 경영진의 직무집행 감사- 지주회사 및 자회사등의 업무 및 재산상태에 대한 감사- 내부통제시스템 운영 실태 적정성 평가 및 개선사항 검토- 외부감사인 선정 및 활동에 대한 평가 등 | -",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,5,3191,리스크관리위원회,사외이사 4명,,"- 리스크관리 기본방침 및 전략 수립- 부담 가능한 리스크 수준의 결정- 적정투자한도 및 손실허용한도 승인- 그룹리스크관리규정, 그룹리스크관리협의회규정 제정 및 개폐- 리스크관리조직 구조 및 업무 분장에 관한 사항 등",-,,Y,위원회명 | 구성 | 소속이사명 (위원장 명기) | 설치목적 및 권한사항 | 비고,"리스크관리위원회 | 사외이사 4명 | (2022.3.25~2023.3.24)윤인섭(위원장), 박상용, 신요환, 송수영(2023.3.24~2024.3.22)윤인섭(위원장), 윤수영, 송수영(2024.3.22~2025.3.26)윤인섭(위원장), 이은주, 박선영(2025.3.26~기준일 현재)박선영(위원장), 윤인섭, 이영섭, 이은주 | - 리스크관리 기본방침 및 전략 수립- 부담 가능한 리스크 수준의 결정- 적정투자한도 및 손실허용한도 승인- 그룹리스크관리규정, 그룹리스크관리협의회규정 제정 및 개폐- 리스크관리조직 구조 및 업무 분장에 관한 사항 등 | -",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,5,3192,보상위원회,사외이사 4명,,"- 경영진에 대한 보상체계 설계 · 운영의 적정성 평가 및 심의- 경영진에 대한 보상체계, 재무상황, 리스크와의 연계성 및 관련법령, 감독규정 및 지주회사 내규 준수 여부 상시 점검- 보수체계 연차보고서 작성 및 공시 등",-,,Y,위원회명 | 구성 | 소속이사명 (위원장 명기) | 설치목적 및 권한사항 | 비고,"보상위원회 | 사외이사 4명 | (2022.3.25~2023.3.24)신요환(위원장), 노성태, 박상용, 윤인섭, 정찬형 (2023.3.24~2025.3.26)신요환(위원장), 윤인섭, 정찬형, 윤수영(2025.3.26~기준일 현재)김영훈(위원장), 윤인섭, 김춘수, 이강행 | - 경영진에 대한 보상체계 설계 · 운영의 적정성 평가 및 심의- 경영진에 대한 보상체계, 재무상황, 리스크와의 연계성 및 관련법령, 감독규정 및 지주회사 내규 준수 여부 상시 점검- 보수체계 연차보고서 작성 및 공시 등 | -",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,5,3193,임원후보추천위원회,사외이사 7명,,"- 대표이사, 사외이사 및 감사위원 후보 심사·추천에 관한 업무- 최고경영자 경영승계계획 수립 · 변경 · 관리 등",-,,Y,위원회명 | 구성 | 소속이사명 (위원장 명기) | 설치목적 및 권한사항 | 비고,"임원후보추천위원회 | 사외이사 7명 | (2022.3.25~2023.3.24)장동우(위원장), 노성태, 박상용, 윤인섭, 정찬형, 신요환, 송수영(2023.3.24~2024.3.22)지성배(위원장), 윤인섭, 정찬형, 윤수영, 신요환, 송수영(2024.3.22~2025.3.26)지성배(위원장), 윤인섭, 정찬형, 윤수영, 신요환, 이은주, 박선영(2025.3.26~기준일 현재)이강행(위원장), 윤인섭, 김춘수, 김영훈, 이영섭, 이은주, 박선영 | - 대표이사, 사외이사 및 감사위원 후보 심사·추천에 관한 업무- 최고경영자 경영승계계획 수립 · 변경 · 관리 등 | -",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,5,3194,윤리·내부통제위원회,사외이사 5명,,- 내부통제의 기본방침 및 전략 수립- 임직원의 직업윤리와 준법정신을 중시하는 조직문화의 정착방안 마련- 지주회사의 내부통제에 대한 의사결정기구로서 역할을 수행,-,,Y,위원회명 | 구성 | 소속이사명 (위원장 명기) | 설치목적 및 권한사항 | 비고,"윤리·내부통제위원회 | 사외이사 5명 | (2025.3.26~기준일 현재)김춘수(위원장), 윤인섭, 김영훈, 이강행, 이영섭 | - 내부통제의 기본방침 및 전략 수립- 임직원의 직업윤리와 준법정신을 중시하는 조직문화의 정착방안 마련- 지주회사의 내부통제에 대한 의사결정기구로서 역할을 수행 | -",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,5,3195,자회사대표이사후보추천위원회,"사외이사 7명, 사내이사 1명",,- 자회사 대표이사 후보 심사·추천에 관한 업무- 자회사 경영승계계획 수립 · 변경 · 관리 등,-,,Y,위원회명 | 구성 | 소속이사명 (위원장 명기) | 설치목적 및 권한사항 | 비고,"자회사대표이사후보추천위원회 | 사외이사 7명, 사내이사 1명 | (2022.3.25~2023.3.24)손태승(위원장), 노성태, 박상용, 윤인섭, 정찬형, 신요환, 장동우, 송수영(2023.3.24~2024.3.22)임종룡(위원장), 윤인섭, 정찬형, 윤수영, 신요환, 지성배, 송수영(2024.3.22~2025.3.26)임종룡(위원장), 윤인섭, 정찬형, 윤수영, 신요환, 지성배, 이은주, 박선영(2025.3.26~기준일 현재)임종룡(위원장), 윤인섭, 김춘수, 김영훈, 이강행, 이영섭, 이은주, 박선영 | - 자회사 대표이사 후보 심사·추천에 관한 업무- 자회사 경영승계계획 수립 · 변경 · 관리 등 | -",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,5,3196,ESG경영위원회,"사외이사 7명, 사내이사 1명",,"- ESG경영 관련 전략 방향, 정책수립 및 중요 의사결정에 관한 사항 등",-,,Y,위원회명 | 구성 | 소속이사명 (위원장 명기) | 설치목적 및 권한사항 | 비고,"ESG경영위원회 | 사외이사 7명, 사내이사 1명 | (2022.3.25~2023.3.24)송수영(위원장), 노성태, 박상용, 윤인섭, 정찬형, 신요환, 장동우, 손태승, 이원덕(2023.3.24~2023.7.3)송수영(위원장), 윤인섭, 정찬형, 윤수영, 신요환, 지성배, 임종룡, 이원덕(2023.7.3~2024.3.22)송수영(위원장), 윤인섭, 정찬형, 윤수영, 신요환, 지성배, 임종룡(2024.3.22~2025.3.26)이은주(위원장), 윤인섭, 정찬형, 윤수영, 신요환, 지성배, 박선영, 임종룡 (2025.3.26~기준일 현재)이은주(위원장), 윤인섭, 김춘수, 김영훈, 이강행, 이영섭, 박선영, 임종룡 | - ESG경영 관련 전략 방향, 정책수립 및 중요 의사결정에 관한 사항 등 | -",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3197,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),찬반여부,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3198,리스크관리위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),리스크관리위원회 | 2025.02.27. | (심의) - 그룹리스크관리정책 제정(案) | 원안통과 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3199,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(결의) - 그룹리스크관리규정 일부 개정(案) - 2024년 12월말 기준 그룹 통합위기상황분석 시나리오 설정(案) | 가결가결 | 찬성 찬성 | 찬성 찬성 | 선임전선임전 | 찬성 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3200,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),(보고) - 구조적 외환포지션승인 및 시장리스크 측정대상 변경에 따른 BIS비율 영향 보고 - 2024년 4분기 그룹 부문별 리스크관리 현황 - 2024년 4분기 자회사등의 리스크관리위원회 결의사항 - 2024년 4분기 그룹리스크관리협의회 심의·결의사항 - 2024년 하반기 리스크관리위원회 심의·결의사항 진행 현황 | 보고 보고 보고 보고 보고 | 출석 출석 출석 출석 출석 | 출석 출석 출석 출석 출석 | 선임전 | 출석 출석 출석 출석 출석,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,,2025,20260313001235,사업보고서 (2025.12),20260313,1. 이사회에 관한 사항,6,3201,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·박선영 (출석률 :100%) | 이사의 성명·윤인섭 (출석률 :100%) | 이사의 성명·이영섭 (출석률 :100%) | 이사의 성명·이은주 (출석률 :100%),2025.03.26. | (결의) - 2025년 그룹 내부자본 한도 수정(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
