corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,성명,성별,출생년월,직위,등기임원여부,상근여부,담당업무,주요경력,소유주식수,최대주주와의관계,재직기간,임기만료일,동일인키,문서내중복,열수일치,미매핑사유,원문헤더,원문행,fetched_at,status,raw_path,raw_sha256
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,3,2980,곽성민,남,1969.12,부사장,미등기,상근,"재무부문 (재무관리 주요업무 집행책임자, 내부회계관리자, 공시책임자)",(학력) '94. 서강대 경영학 (약력) '19. 우리금융지주 재무관리부 부장대우 '20. 우리금융지주 재무관리부 부장 '22. 우리금융지주 재무관리부 본부장,"3,692",-,2026.01.15~현재,2027년 12월 31일,곽성민|1969.12,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,"곽성민 | 남 | 1969.12 | 부사장 | 미등기 | 상근 | 재무부문 (재무관리 주요업무 집행책임자, 내부회계관리자, 공시책임자) | (학력) '94. 서강대 경영학 (약력) '19. 우리금융지주 재무관리부 부장대우 '20. 우리금융지주 재무관리부 부장 '22. 우리금융지주 재무관리부 본부장 | 3,692 | - | - | 2026.01.15~현재 | 2027년 12월 31일",2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,3,2981,김병규,남,1970.09,상무,미등기,상근,성장지원부문,(학력) '96. 연세대 경영학 (약력) '20. 우리은행 글로벌IB금융부 부장 '21. 우리은행 구조화금융부 부장 '22. 우리은행 종로금융센터 금융센터장 '24. 우리은행 본점영업부 본부장,-,-,2026.01.15~현재,2027년 12월 31일,김병규|1970.09,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,김병규 | 남 | 1970.09 | 상무 | 미등기 | 상근 | 성장지원부문 | (학력) '96. 연세대 경영학 (약력) '20. 우리은행 글로벌IB금융부 부장 '21. 우리은행 구조화금융부 부장 '22. 우리은행 종로금융센터 금융센터장 '24. 우리은행 본점영업부 본부장 | - | - | - | 2026.01.15~현재 | 2027년 12월 31일,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,3,2982,고원명,남,1972.01,상무,미등기,상근,소비자보호부문 (금융소비자보호 총괄책임자),(학력) '98. 고려대 일어일문학 '10. 고려대대학원 MBA (약력) '20. 우리은행 DT추진단 부장대우 '22. 우리금융지주 디지털혁신부 부장 '23. 우리금융지주 ESG경영부 부장,-,-,2026.01.15~현재,2028년 01월 14일,고원명|1972.01,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,고원명 | 남 | 1972.01 | 상무 | 미등기 | 상근 | 소비자보호부문 (금융소비자보호 총괄책임자) | (학력) '98. 고려대 일어일문학 '10. 고려대대학원 MBA (약력) '20. 우리은행 DT추진단 부장대우 '22. 우리금융지주 디지털혁신부 부장 '23. 우리금융지주 ESG경영부 부장 | - | - | - | 2026.01.15~현재 | 2028년 01월 14일,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
우리금융지주,지주,2025,20260313001235,사업보고서 (2025.12),20260313,1. 임원 및 직원 등의 현황,3,2983,박연호,남,1971.03,상무,미등기,상근,감사부문,(학력) '97. 고려대 통계학 '00. 고려대대학원 MBA (약력) '20. 우리금융지주 리스크관리부 부장대우 '22. 우리금융지주 리스크관리부 부장 '24. 우리금융지주 리스크관리부 본부장,-,-,2026.02.27~현재,2027년 12월 31일,박연호|1971.03,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,박연호 | 남 | 1971.03 | 상무 | 미등기 | 상근 | 감사부문 | (학력) '97. 고려대 통계학 '00. 고려대대학원 MBA (약력) '20. 우리금융지주 리스크관리부 부장대우 '22. 우리금융지주 리스크관리부 부장 '24. 우리금융지주 리스크관리부 본부장 | - | - | - | 2026.02.27~현재 | 2027년 12월 31일,2026-09-16T21:52:36+09:00,000,raw/document/20260313001235.zip,46b584cf07718414939e4166dd8cfe31f9111df9e96dd653cca6133e98351320
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,2. 감사제도에 관한 사항,12,2984,최광일,남,1970.11,상무,미등기임원,상근,준법감시인,- 2023년 하나금융지주 준법감시인 - 2019년 하나금융지주 준법지원팀 팀장 - 2017년 하나금융지주 준법지원팀 부팀장 - 2015년 하나은행 무역센터지점 마케팅부장 - 2014년 하나은행 준법지원부 관리자 - 2010년 하나은행 준법지원부 차장,,,2023.01.01~현재,2026.12.31,최광일|1970.11,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 학력 | 주요경력 | 재직기간 | 임기만료일,최광일 | 남 | 1970.11 | 상무 | 미등기임원 | 상근 | 준법감시인 | 대구 영남고(1989) 고려대 법학학사(1997) | - 2023년 하나금융지주 준법감시인 - 2019년 하나금융지주 준법지원팀 팀장 - 2017년 하나금융지주 준법지원팀 부팀장 - 2015년 하나은행 무역센터지점 마케팅부장 - 2014년 하나은행 준법지원부 관리자 - 2010년 하나은행 준법지원부 차장 | 2023.01.01~현재 | 2026.12.31,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2985,함영주,남,1956.11,이사 (대표이사 회장),사내이사,상근,대표이사 그룹임원후보추천위원회 위원,ㅇ 강경상고 ㅇ 단국대 회계학 학사 ㅇ 하나은행 충청영업그룹장 (부행장) ㅇ 하나은행 대표이사 은행장 ㅇ 하나금융지주 부회장,"15,132",-,2022.03.25 ~ 현재,-,함영주|1956.11,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,"함영주 | 남 | 1956.11 | 이사 (대표이사 회장) | 사내이사 | 상근 | 대표이사 그룹임원후보추천위원회 위원 | ㅇ 강경상고 ㅇ 단국대 회계학 학사 ㅇ 하나은행 충청영업그룹장 (부행장) ㅇ 하나은행 대표이사 은행장 ㅇ 하나금융지주 부회장 | 15,132 | - | - | 2022.03.25 ~ 현재 | -",2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2986,박동문,남,1958.07,이사,사외이사,비상근,이사회 의장 사외이사 및 감사위원후보추천위원회 위원장 회장후보추천위원회 위원장 감사위원회 위원 내부통제위원회 위원 지속가능경영위원회 위원,ㅇ 경북고 ㅇ 서울대 조선공학 학사 ㅇ 코오롱글로텍 대표이사 사장 ㅇ 코오롱아이넷 대표이사 사장 ㅇ 코오롱인더스트리 대표이사 사장,500,-,2021.03.26 ~ 현재,-,박동문|1958.07,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,박동문 | 남 | 1958.07 | 이사 | 사외이사 | 비상근 | 이사회 의장 사외이사 및 감사위원후보추천위원회 위원장 회장후보추천위원회 위원장 감사위원회 위원 내부통제위원회 위원 지속가능경영위원회 위원 | ㅇ 경북고 ㅇ 서울대 조선공학 학사 ㅇ 코오롱글로텍 대표이사 사장 ㅇ 코오롱아이넷 대표이사 사장 ㅇ 코오롱인더스트리 대표이사 사장 | 500 | - | - | 2021.03.26 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2987,이강원,남,1960.08,이사,사외이사,비상근,그룹임원후보추천위워회 위원장 리스크관리위원회 위원 회장후보추천위원회 위원 소비자리스크관리위원회 위원,ㅇ 우신고 ㅇ 성균관대 법학 학사 ㅇ 서울고등법원 부장판사 ㅇ 부산고등법원장 ㅇ 現 법무법인(유) 다담 대표변호사,500,-,2022.03.25 ~ 현재,-,이강원|1960.08,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,이강원 | 남 | 1960.08 | 이사 | 사외이사 | 비상근 | 그룹임원후보추천위워회 위원장 리스크관리위원회 위원 회장후보추천위원회 위원 소비자리스크관리위원회 위원 | ㅇ 우신고 ㅇ 성균관대 법학 학사 ㅇ 서울고등법원 부장판사 ㅇ 부산고등법원장 ㅇ 現 법무법인(유) 다담 대표변호사 | 500 | - | - | 2022.03.25 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2988,원숙연,여,1963.04,이사,사외이사,비상근,감사위원회 위원장 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원 그룹임원후보추천위원회 위원,ㅇ 은광여고 ㅇ 이화여대 행정학 학사 ㅇ 이화여대 행정학 석사 ㅇ 이화여대 행정학 박사 ㅇ 英 Univ. of Nottingham 행정학 박사(Social Policy) ㅇ 現 이화여대 사회과학대학 행정학과 교수 ㅇ 대법원 감사위원 ㅇ 現 기획재정부 재정성과평가단장,603,-,2023.03.24 ~ 현재,-,원숙연|1963.04,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,원숙연 | 여 | 1963.04 | 이사 | 사외이사 | 비상근 | 감사위원회 위원장 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원 그룹임원후보추천위원회 위원 | ㅇ 은광여고 ㅇ 이화여대 행정학 학사 ㅇ 이화여대 행정학 석사 ㅇ 이화여대 행정학 박사 ㅇ 英 Univ. of Nottingham 행정학 박사(Social Policy) ㅇ 現 이화여대 사회과학대학 행정학과 교수 ㅇ 대법원 감사위원 ㅇ 現 기획재정부 재정성과평가단장 | 603 | - | - | 2023.03.24 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2989,이준서,남,1968.04,이사,사외이사,비상근,리스크관리위원회 위원장 내부통제위원회 위원 회장후보추천위원회 위원 소비자리스크관리위원회 위원,ㅇ 대원고 ㅇ 고려대 경영학 학사 ㅇ 고려대 경영학 석사(회계학 전공) ㅇ 美 Syracuse Univ. 경영학 석사(재무학 전공) ㅇ 美 Syracuse Univ. 경영학 박사(재무학 전공) ㅇ 現 동국대 경영대학 경영학과 교수 ㅇ 금융위원회 증권선물위원회 비상임위원 ㅇ 국민연금기금 투자정책전문위원,500,-,2023.03.24 ~ 현재,-,이준서|1968.04,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,이준서 | 남 | 1968.04 | 이사 | 사외이사 | 비상근 | 리스크관리위원회 위원장 내부통제위원회 위원 회장후보추천위원회 위원 소비자리스크관리위원회 위원 | ㅇ 대원고 ㅇ 고려대 경영학 학사 ㅇ 고려대 경영학 석사(회계학 전공) ㅇ 美 Syracuse Univ. 경영학 석사(재무학 전공) ㅇ 美 Syracuse Univ. 경영학 박사(재무학 전공) ㅇ 現 동국대 경영대학 경영학과 교수 ㅇ 금융위원회 증권선물위원회 비상임위원 ㅇ 국민연금기금 투자정책전문위원 | 500 | - | - | 2023.03.24 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2990,주영섭,남,1957.12,이사,사외이사,비상근,경영발전보상위원회 위원장 리스크관리위원회 위원 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원,ㅇ 고창고 ㅇ 서울대 사회교육학 학사 ㅇ 美 Univ. of Connecticut 경제학 석사 ㅇ 기획재정부 세제실 조세정책국장 ㅇ 기획재정부 세제실장 ㅇ 제25대 관세청장,500,-,2024.03.22 ~ 현재,-,주영섭|1957.12,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,주영섭 | 남 | 1957.12 | 이사 | 사외이사 | 비상근 | 경영발전보상위원회 위원장 리스크관리위원회 위원 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원 | ㅇ 고창고 ㅇ 서울대 사회교육학 학사 ㅇ 美 Univ. of Connecticut 경제학 석사 ㅇ 기획재정부 세제실 조세정책국장 ㅇ 기획재정부 세제실장 ㅇ 제25대 관세청장 | 500 | - | - | 2024.03.22 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2991,이재술,남,1959.03,이사,사외이사,비상근,내부통제위원회 위원장 감사위원회 위원 회장후보추천위원회 위원 지속가능경영위원회 위원,ㅇ 부산동성고 ㅇ 부산대 경영학 학사 ㅇ 서울대 경영학 석사 ㅇ 단국대 경영학 박사(재무회계 전공) ㅇ 딜로이트 안진회계법인 대표이사 ㅇ 공적자금관리위원회 민간위원 ㅇ 보령 상임 감사,500,-,2024.03.22 ~ 현재,-,이재술|1959.03,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,이재술 | 남 | 1959.03 | 이사 | 사외이사 | 비상근 | 내부통제위원회 위원장 감사위원회 위원 회장후보추천위원회 위원 지속가능경영위원회 위원 | ㅇ 부산동성고 ㅇ 부산대 경영학 학사 ㅇ 서울대 경영학 석사 ㅇ 단국대 경영학 박사(재무회계 전공) ㅇ 딜로이트 안진회계법인 대표이사 ㅇ 공적자금관리위원회 민간위원 ㅇ 보령 상임 감사 | 500 | - | - | 2024.03.22 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2992,윤 심,여,1963.11,이사,사외이사,비상근,소비자리스크관리위원회 위원장 내부통제위원회 위원 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원,ㅇ 수도여고 ㅇ 중앙대 전산학 학사 ㅇ 佛 UPMC (파리 제6대학) 전산학 석사 ㅇ 佛 UPMC (파리 제6대학) 전산학 박사 ㅇ 삼성SDS 연구소장 (전무) ㅇ 삼성SDS 클라우드사업부장 겸 연구소장 (부사장) ㅇ 미라콤아이앤씨 대표이사,500,-,2024.03.22 ~ 현재,-,윤 심|1963.11,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,윤 심 | 여 | 1963.11 | 이사 | 사외이사 | 비상근 | 소비자리스크관리위원회 위원장 내부통제위원회 위원 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원 | ㅇ 수도여고 ㅇ 중앙대 전산학 학사 ㅇ 佛 UPMC (파리 제6대학) 전산학 석사 ㅇ 佛 UPMC (파리 제6대학) 전산학 박사 ㅇ 삼성SDS 연구소장 (전무) ㅇ 삼성SDS 클라우드사업부장 겸 연구소장 (부사장) ㅇ 미라콤아이앤씨 대표이사 | 500 | - | - | 2024.03.22 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2993,이재민,남,1969.02,이사,사외이사,비상근,지속가능경영위원회 위원장 감사위원회 위원 경영발전보상위원회 위원 회장후보추천위원회 위원 그룹임원후보추천위원회 위원,ㅇ 안동고 ㅇ 서울대 법학 학사 ㅇ 서울대 법학 석사(국제법 전공) ㅇ 서울대 법학 박사(국제법 전공) ㅇ 美 Boston College Law School J.D. ㅇ 美 Georgetown Univ. Law Center LL.M.(국제법 전공) ㅇ 現 서울대 법학전문대학원 교수 ㅇ 한국국제경제법학회장 ㅇ 現 서울대 법학전문대학원장,500,-,2024.03.22 ~ 현재,-,이재민|1969.02,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,이재민 | 남 | 1969.02 | 이사 | 사외이사 | 비상근 | 지속가능경영위원회 위원장 감사위원회 위원 경영발전보상위원회 위원 회장후보추천위원회 위원 그룹임원후보추천위원회 위원 | ㅇ 안동고 ㅇ 서울대 법학 학사 ㅇ 서울대 법학 석사(국제법 전공) ㅇ 서울대 법학 박사(국제법 전공) ㅇ 美 Boston College Law School J.D. ㅇ 美 Georgetown Univ. Law Center LL.M.(국제법 전공) ㅇ 現 서울대 법학전문대학원 교수 ㅇ 한국국제경제법학회장 ㅇ 現 서울대 법학전문대학원장 | 500 | - | - | 2024.03.22 ~ 현재 | -,2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2994,서영숙,여,1964.07,이사,사외이사,비상근,리스크관리위원회 위원 경영발전보상위원회 위원 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원,"ㅇ 美 Palisades Park High School, N.J. ㅇ 연세대 영어영문학 학사 ㅇ 서강대 경영학 석사(재무관리 전공) ㅇ Woori Global Markets Asia Ltd., Hong Kong Head of Risk Management & Research ㅇ SC제일은행 기업여신심사부 상무 ㅇ SC제일은행 여신심사부문장 (전무)",500,-,2025.03.25 ~ 현재,-,서영숙|1964.07,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,"서영숙 | 여 | 1964.07 | 이사 | 사외이사 | 비상근 | 리스크관리위원회 위원 경영발전보상위원회 위원 사외이사 및 감사위원후보추천위원회 위원 회장후보추천위원회 위원 | ㅇ 美 Palisades Park High School, N.J. ㅇ 연세대 영어영문학 학사 ㅇ 서강대 경영학 석사(재무관리 전공) ㅇ Woori Global Markets Asia Ltd., Hong Kong Head of Risk Management & Research ㅇ SC제일은행 기업여신심사부 상무 ㅇ SC제일은행 여신심사부문장 (전무) | 500 | - | - | 2025.03.25 ~ 현재 | -",2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2995,이승열,남,1963.04,이사 (부회장),사내이사,상근,지속가능경영위원회 위원 미래성장부문장,ㅇ 경북고 ㅇ 서울대 경제학 학사 ㅇ 서울대 경제학 석사 ㅇ 하나은행 경영기획&지원그룹장 (부행장) ㅇ 하나생명보험 대표이사 사장 ㅇ 하나은행 대표이사 은행장,"7,300",-,2024.03.22 ~ 현재(2024.03.22 ~ 현재),-,이승열|1963.04,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,"이승열 | 남 | 1963.04 | 이사 (부회장) | 사내이사 | 상근 | 지속가능경영위원회 위원 미래성장부문장 | ㅇ 경북고 ㅇ 서울대 경제학 학사 ㅇ 서울대 경제학 석사 ㅇ 하나은행 경영기획&지원그룹장 (부행장) ㅇ 하나생명보험 대표이사 사장 ㅇ 하나은행 대표이사 은행장 | 7,300 | - | - | 2024.03.22 ~ 현재(2024.03.22 ~ 현재) | -",2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2996,강성묵,남,1964.09,이사 (부회장),사내이사,상근,소비자리스크관리위원회 위원 시너지부문장,ㅇ 청주신흥고 ㅇ 서강대 사회학 학사 ㅇ 하나UBS자산운용 리테일부문 총괄 부사장 ㅇ 하나대체투자자산운용 대표이사 사장 ㅇ 現 하나증권 대표이사 사장,"5,026",-,2024.03.22 ~ 현재(2023.01.01 ~ 현재),-,강성묵|1964.09,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,"강성묵 | 남 | 1964.09 | 이사 (부회장) | 사내이사 | 상근 | 소비자리스크관리위원회 위원 시너지부문장 | ㅇ 청주신흥고 ㅇ 서강대 사회학 학사 ㅇ 하나UBS자산운용 리테일부문 총괄 부사장 ㅇ 하나대체투자자산운용 대표이사 사장 ㅇ 現 하나증권 대표이사 사장 | 5,026 | - | - | 2024.03.22 ~ 현재(2023.01.01 ~ 현재) | -",2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2997,이은형,남,1974.11,부회장,미등기,상근,"글로벌부문장, ESG부문장",ㅇ 고려대 사범대학 학사 ㅇ 중국 길림대 경제학 석사 ㅇ 중국 길림대 경제학 박사 ㅇ 중국 북경대 고문 교수 ㅇ 하나금융지주 글로벌전략총괄 부사장 ㅇ 중국민생투자그룹 총괄부회장 ㅇ 하나증권 대표이사 사장,"1,100",-,2020.03.20. ~ 현재,2025.12.31,이은형|1974.11,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,"이은형 | 남 | 1974.11 | 부회장 | 미등기 | 상근 | 글로벌부문장, ESG부문장 | ㅇ 고려대 사범대학 학사 ㅇ 중국 길림대 경제학 석사 ㅇ 중국 길림대 경제학 박사 ㅇ 중국 북경대 고문 교수 ㅇ 하나금융지주 글로벌전략총괄 부사장 ㅇ 중국민생투자그룹 총괄부회장 ㅇ 하나증권 대표이사 사장 | 1,100 | - | - | 2020.03.20. ~ 현재 | 2025.12.31",2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
하나금융지주,지주,2025,20260316001292,사업보고서 (2025.12),20260316,1. 임원 및 직원 등의 현황,2,2998,박근영,남,1963.02,부사장,미등기,상근,AIㆍ디지털전략본부장,ㅇ 배명고 ㅇ 단국대 계산통계학 학사 ㅇ 하나은행 IT개발본부 본부장 ㅇ 하나은행 정보보호본부 본부장 ㅇ 하나은행 ICT본부 전무 겸 하나금융지주 그룹ICT총괄 전무 ㅇ 現 하나금융티아이 대표이사 사장,"2,632",-,2021.07.19. ~ 현재,2025.12.31,박근영|1963.02,N,Y,,성명 | 성별 | 출생년월 | 직위 | 등기임원여부 | 상근여부 | 담당업무 | 주요경력 | 소유주식수·의결권있는 주식 | 소유주식수·의결권없는 주식 | 최대주주와의관계 | 재직기간 | 임기만료일,"박근영 | 남 | 1963.02 | 부사장 | 미등기 | 상근 | AIㆍ디지털전략본부장 | ㅇ 배명고 ㅇ 단국대 계산통계학 학사 ㅇ 하나은행 IT개발본부 본부장 ㅇ 하나은행 정보보호본부 본부장 ㅇ 하나은행 ICT본부 전무 겸 하나금융지주 그룹ICT총괄 전무 ㅇ 現 하나금융티아이 대표이사 사장 | 2,632 | - | - | 2021.07.19. ~ 현재 | 2025.12.31",2026-09-22T12:09:31+09:00,000,raw/document/20260316001292.zip,edd73aed4206cb89153e6f64b955366e8755e0befb8a1a4d2371e863c57683df
